"ond_id","ond_tekst_filmtitel","org_naam_aanvrager","org_naam_fabriek","ond_tekst_lengte_meters","ond_tekst_smalfilm","ond_tekst_categorie","ond_datum_keuring","ond_tekst_weeklijstnummer","ond_tekst_oordeel","ond_tekst_coupures","ond_datum_herkeuring","ond_tekst_herkeuring_weeklijstnummer","ond_tekst_herkeuring_oordeel","ond_tekst_herkeuring_coupures","vwz_url_cinemacontext","vwz_archivelink","ond_UUID"
"29156","Cleaning House","MGM Film NV","Metro Goldwyn (A)","215 meter","nee","fictie","1938-05-01","465","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF036940","NL-HaNA/2.04.60/715///Dossier F0789/","0c48e726-7cc1-102d-a57f-005056a23d00"
"29157","Blue Monday","MGM Film NV","Metro Goldwyn (A)","246 meter","nee","fictie","1938-05-01","465","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF037413","NL-HaNA/2.04.60/715///Dossier F0790/","0c48ed20-7cc1-102d-a57f-005056a23d00"
"29158","Pipe dreams","MGM Film NV","Metro Goldwyn","231 meter","nee","nonfictie","1938-04-25","464","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF041399","NL-HaNA/2.04.60/715///Dossier F0791/","0c48f2e8-7cc1-102d-a57f-005056a23d00"
"29159","Radium de wonderstof","MGM Film NV","Metro Goldwyn (A)","265 meter","nee","fictie","1938-04-25","464","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF047147","NL-HaNA/2.04.60/715///Dossier F0792/","0c48f89c-7cc1-102d-a57f-005056a23d00"
"29160","Acrobatie te paard","MGM Film NV","Metro Goldwyn (A)","226 meter","nee","fictie","1938-05-01","465","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF038201","NL-HaNA/2.04.60/715///Dossier F0793/","0c49010c-7cc1-102d-a57f-005056a23d00"
"29161","De kunst van het golfspel","MGM Film NV","Metro Goldwyn (A)","290 meter","nee","fictie","1938-04-25","464","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF035964","NL-HaNA/2.04.60/715///Dossier F0794/","0c49024c-7cc1-102d-a57f-005056a23d00"
"29162","Little Bantam weight","MGM Film NV","Metro Goldwyn (A)","223 meter","nee","fictie","1938-04-25","464","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF042970","NL-HaNA/2.04.60/715///Dossier F0795/","0c49038c-7cc1-102d-a57f-005056a23d00"
"29163","De prinses van de vischmarkt","Europa Film NV (Den Haag)","Columbia (A)","469 meter","nee","fictie","1938-04-11","463","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF035644","NL-HaNA/2.04.60/715///Dossier F0796/","0c4904cc-7cc1-102d-a57f-005056a23d00"
"29164","Community sing No 4","City Film NV (Den Haag)","Columbia (A)","185 meter","nee","fictie","1938-05-01","465","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF036884","NL-HaNA/2.04.60/715///Dossier F0797/","0c49060c-7cc1-102d-a57f-005056a23d00"
"29165","Community sing No 2","City Film NV (Den Haag)","Columbia (A)","302 meter","nee","fictie","1938-04-25","464","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF036885","NL-HaNA/2.04.60/715///Dossier F0798/","0c490756-7cc1-102d-a57f-005056a23d00"
"29166","Valsche munters","Centrafilm (Dordrecht)","Regent (A)","1429 meter","nee","fictie","1938-05-01","465","14 jaar","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF000581","NL-HaNA/2.04.60/715///Dossier F0799/","0c4908a0-7cc1-102d-a57f-005056a23d00"
"29167","De Perzische Nachtegaal","Paramount Films NV (Amsterdam)","Paramount (A)","2147 meter","nee","fictie","1938-04-25","464","18 jaar","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF008205","NL-HaNA/2.04.60/715///Dossier F0800/","0c4909ea-7cc1-102d-a57f-005056a23d00"
"29168","De Perzische Nachtegaal (trailer)","Paramount Films NV (Amsterdam)","Paramount (A)","106 meter","nee","fictie","1938-04-25","464","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF008205","NL-HaNA/2.04.60/715///Dossier F0801/","0c490b5c-7cc1-102d-a57f-005056a23d00"
"29169","Lijkjes uit Maastricht","Oranje Com.",,"140 meter","ja","nonfictie","1938-04-11","463","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF013102","NL-HaNA/2.04.60/715///Dossier F0802/","0c490ca6-7cc1-102d-a57f-005056a23d00"
"29170","Oranjefilm 31 Januari 1938","Oranje Com.",,"100 meter","ja","nonfictie","1938-04-11","463","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF013956","NL-HaNA/2.04.60/715///Dossier F0803/","0c490df0-7cc1-102d-a57f-005056a23d00"
"29171","Je Maintiendrai","Stichting Indië in Nederland door de Film INEF (Den Haag)","I.N.E.F. (N)","260 meter","ja","nonfictie","1938-04-11","463","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF043809","NL-HaNA/2.04.60/715///Dossier F0804/","0c490f44-7cc1-102d-a57f-005056a23d00"
"29172","Het J.W.Congres","Polygoon Filmfabriek NV (Haarlem)","Polygoon (N)","275 meter","ja","nonfictie","1938-04-25","464","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF013229","NL-HaNA/2.04.60/715///Dossier F0805/","0c491098-7cc1-102d-a57f-005056a23d00"
"29173","De Bilt (Recl.Bredero's Bouwb.)","J.M.Gelens",,"100 meter","ja","nonfictie","1938-04-25","464","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF012339","NL-HaNA/2.04.60/715///Dossier F0806/","0c4911f6-7cc1-102d-a57f-005056a23d00"
"29174","De zwerver der zee","Universal Film Booking Office NV","U.P.C. (A)","1739 meter","nee","fictie","1938-04-25","464","14 jaar","2 in scenes",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF005265","NL-HaNA/2.04.60/715///Dossier F0807/","0c491354-7cc1-102d-a57f-005056a23d00"
"29175","De zwerver der zee (trailer)","Universal Film Booking Office NV","U.P.C. (A)","56 meter","nee","fictie","1938-05-16","466","14 jaar","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF005265","NL-HaNA/2.04.60/715///Dossier F0808/","0c4914b2-7cc1-102d-a57f-005056a23d00"
"29176","Reclamefilm de Beer's Goederenhandel","ICRO (Den Haag)","Profilti (N)","28 meter","nee","nonfictie","1938-04-25","464","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF024998","NL-HaNA/2.04.60/715///Dossier F0809/","0c491610-7cc1-102d-a57f-005056a23d00"
"29177","Sommige blondines zijn gevaarlijk","Universal Film Booking Office NV","U.P.C. (A)","1774 meter","nee","fictie","1938-05-01","465","18 jaar","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF007390","NL-HaNA/2.04.60/715///Dossier F0810/","0c49176e-7cc1-102d-a57f-005056a23d00"
"29178","Sommige blondines zijn gevaarlijk (trailer)","Un-Film","U.P.C. (A)","54 meter","nee","fictie","1938-06-13","468","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF007390","NL-HaNA/2.04.60/715///Dossier F0811/","0c4918d6-7cc1-102d-a57f-005056a23d00"
"29179","City Girl","Netherlands Fox Film Corp. NV (Amsterdam)","Fox (A)","1663 meter","nee","fictie","1938-04-25","464","18 jaar","Geen","1938-04-25","464","niet toegelaten","Geen","http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF014999","NL-HaNA/2.04.60/715///Dossier F0812/","0c491a3e-7cc1-102d-a57f-005056a23d00"
"29180","Fox Movietone Nieuws 18 Jrg 12","Netherlands Fox Film Corp. NV (Amsterdam)","Fox (A)","306 meter","nee","nonfictie","1938-04-25","464","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF030068","NL-HaNA/2.04.60/715///Dossier F0813/","0c491bb0-7cc1-102d-a57f-005056a23d00"
"29181","De Lachparade","Paramount Films NV (Amsterdam)","Paramount (A)","2198 meter","nee","fictie","1938-05-01","465","18 jaar","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF001500","NL-HaNA/2.04.60/716///Dossier F0814/","0c491d18-7cc1-102d-a57f-005056a23d00"
"29182","De Lachparade (trailer)","Paramount Films NV (Amsterdam)","Paramount (A)","115 meter","nee","fictie","1938-05-01","465","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF001500","NL-HaNA/2.04.60/716///Dossier F0815/","0c491e80-7cc1-102d-a57f-005056a23d00"
"29183","Canadeesch Commando","Warner Bros. Nederland NV (Amsterdam)","Vitaphone (A)","514 meter","nee","fictie","1938-05-01","465","14 jaar","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF037111","NL-HaNA/2.04.60/716///Dossier F0816/","0c491ffc-7cc1-102d-a57f-005056a23d00"
"29184","Houten hang op","Warner Bros. Nederland NV (Amsterdam)","Vitaphone (A)","303 meter","nee","fictie","1938-05-01","465","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF044306","NL-HaNA/2.04.60/716///Dossier F0817/","0c49216e-7cc1-102d-a57f-005056a23d00"
"29185","Officieele Proefvaart Nieuw-Amsterdam","Profilti Filmfabriek NV (Den Haag)","Profilti (N)","96 meter","nee","nonfictie","1938-04-25","464","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF026289","NL-HaNA/2.04.60/716///Dossier F0818/","0c4922ea-7cc1-102d-a57f-005056a23d00"
"29186","Usine sous les bombes","Metropole Pal",,"413 meter","nee","nonfictie","1938-04-25","464","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF045482","NL-HaNA/2.04.60/716///Dossier F0819/","0c492466-7cc1-102d-a57f-005056a23d00"
"29187","Film v.d. Ned.Indische Theeplanters","Polygoon Filmfabriek NV (Haarlem)","Polygoon (N)","440 meter","nee","fictie","1938-04-25","464","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF022872","NL-HaNA/2.04.60/716///Dossier F0820/","0c4925e2-7cc1-102d-a57f-005056a23d00"
"29188","Huwelijk Heer J.Kroon","Profilti Filmfabriek NV (Den Haag)","Profilti (N)","43 meter","nee","nonfictie","1938-04-25","464","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF025858","NL-HaNA/2.04.60/716///Dossier F0821/","0c49275e-7cc1-102d-a57f-005056a23d00"
"29189","Paramount Sound News 89","Paramount Films NV (Amsterdam)","Paramount (F)","386 meter","nee","nonfictie","1938-04-25","464","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF047545","NL-HaNA/2.04.60/716///Dossier F0822/","0c4928e4-7cc1-102d-a57f-005056a23d00"
"29190","A star is hatched","Warner Bros. Nederland NV (Amsterdam)","Vitaphone (A)","226 meter","nee","fictie","1938-05-01","465","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF038274","NL-HaNA/2.04.60/716///Dossier F0823/","0c492a6a-7cc1-102d-a57f-005056a23d00"
"29191","In het Land der Magyaren","Warner Bros. Nederland NV (Amsterdam)","Vitaphone (A)","290 meter","nee","fictie","1938-05-01","465","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF044035","NL-HaNA/2.04.60/716///Dossier F0824/","0c492bf0-7cc1-102d-a57f-005056a23d00"
"29192","De nood van het Chineesche volk","Studio Mij","Paramount (F)","373 meter","nee","nonfictie","1938-04-25","464","18 jaar","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF035751","NL-HaNA/2.04.60/716///Dossier F0825/","0c492d76-7cc1-102d-a57f-005056a23d00"
"29193","Legioen van eer","Tobis Filmdistributie NV (Amsterdam)","C.G.C. (F)","2645 meter","nee","fictie","1938-04-25","464","14 jaar","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF001534","NL-HaNA/2.04.60/716///Dossier F0826/","0c492f06-7cc1-102d-a57f-005056a23d00"
"29194","Rookende revolvers","Monopole Film NV (Rotterdam)","Kent (A)","1581 meter","nee","fictie","1938-05-01","465","14 jaar","1 in sc.",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF008235","NL-HaNA/2.04.60/716///Dossier F0828/","0c493096-7cc1-102d-a57f-005056a23d00"
"29195","The star reporter No 3","Paramount Films NV (Amsterdam)","Paramount (A)","265 meter","nee","fictie","1938-05-01","465","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF045834","NL-HaNA/2.04.60/716///Dossier F0829/","0c493226-7cc1-102d-a57f-005056a23d00"
"29196","Ufa Geluidsjournaal 438","UFA Film Maatschappij (Amsterdam)","Ufa (D)","336 meter","nee","nonfictie","1938-04-25","464","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF047533","NL-HaNA/2.04.60/716///Dossier F0830/","0c4933c0-7cc1-102d-a57f-005056a23d00"
"29197","Recl.Luchtbescherming","Metropole Pal","Polygoon (N)","60 meter","nee","nonfictie","1938-04-25","464","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF026228","NL-HaNA/2.04.60/716///Dossier F0831/","0c49355a-7cc1-102d-a57f-005056a23d00"
"29198","Wereldnieuws 17","Polygoon Filmfabriek NV (Haarlem)","Eclair (F)","252 meter","nee","nonfictie","1938-04-25","464","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF030204","NL-HaNA/2.04.60/716///Dossier F0832/","0c4936ea-7cc1-102d-a57f-005056a23d00"
"29199","Profilti Nieuws H18","Profilti Filmfabriek NV (Den Haag)","Profilti (N)","196 meter","nee","nonfictie","1938-04-25","464","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF030155","NL-HaNA/2.04.60/716///Dossier F0833/","0c4938d4-7cc1-102d-a57f-005056a23d00"
"29200","Hollands Nieuws 17","Polygoon Filmfabriek NV (Haarlem)","Polygoon (N)","0 meter","nee","nonfictie","1938-04-25","464","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF030084","NL-HaNA/2.04.60/716///Dossier F0834/","0c493a78-7cc1-102d-a57f-005056a23d00"
"29201","40 Jaar coöperatie","Excelsior Coöperatie (Leeuwarden)",,"179 meter","ja","nonfictie","1938-04-25","464","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF014490","NL-HaNA/2.04.60/716///Dossier F0835/","0c493c26-7cc1-102d-a57f-005056a23d00"
"29202","De pechvogel","RKO Radio Films NV (Amsterdam)","R.K.O. (A)","473 meter","nee","fictie","1938-05-01","465","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF035672","NL-HaNA/2.04.60/716///Dossier F0836/","0c493dca-7cc1-102d-a57f-005056a23d00"
"29203","De getemde schoonmoeder","RKO Radio Films NV (Amsterdam)","R.K.O. (A)","472 meter","nee","fictie","1938-05-01","465","14 jaar","1 in scène",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF036278","NL-HaNA/2.04.60/716///Dossier F0837/","0c493f6e-7cc1-102d-a57f-005056a23d00"
"29204","genoegens (trailer)","RKO Radio Films NV (Amsterdam)","R.K.O. (A)","453 meter","nee","fictie","1938-05-01","465","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF047319","NL-HaNA/2.04.60/716///Dossier F0838/","0c494112-7cc1-102d-a57f-005056a23d00"
"29205","Verjaardag-verwikkelingen","RKO Radio Films NV (Amsterdam)","R.K.O. (A)","479 meter","nee","fictie","1938-05-01","465","14 jaar","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF045232","NL-HaNA/2.04.60/716///Dossier F0839/","0c4942c0-7cc1-102d-a57f-005056a23d00"
"29206","Edgar en Goliath","RKO Radio Films NV (Amsterdam)","R.K.O. (A)","467 meter","nee","fictie","1938-05-01","465","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF040704","NL-HaNA/2.04.60/716///Dossier F0840/","0c49446e-7cc1-102d-a57f-005056a23d00"
"29207","Intrige om Binkie (trailer)","Succes Toonfilms (Amsterdam)","Butcher (E)","64 meter","nee","fictie","1938-05-01","465","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF001517","NL-HaNA/2.04.60/716///Dossier F0841/","0c494626-7cc1-102d-a57f-005056a23d00"
"29208","Bloemenhulde Prinses Juliana","Profilti Filmfabriek NV (Den Haag)","Profilti (N)","39 meter","nee","nonfictie","1938-05-01","465","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF030155","NL-HaNA/2.04.60/716///Dossier F0842/","0c4947d4-7cc1-102d-a57f-005056a23d00"
"29209","De moord in Kamer 916","Loet C. Barnstijn 's Standaard Films NV (Den Haag)","Columbia (A)","1698 meter","nee","fictie","1938-05-01","465","14 jaar","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF007851","NL-HaNA/2.04.60/716///Dossier F0843/","0c49498c-7cc1-102d-a57f-005056a23d00"
"29210","Het Huwelijk van Koning Zog van Albanië","Netherlands Fox Film Corp. NV (Amsterdam)","Fox (A)","58 meter","nee","fictie","1938-05-01","465","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF038948","NL-HaNA/2.04.60/716///Dossier F0844/","0c494b4e-7cc1-102d-a57f-005056a23d00"
"29211","De gemaskerde Adelaar","Odeon Filmverhuurkantoor NV","Republic (A)","4453 meter","nee","fictie","1938-05-01","465","14 jaar","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF005142","NL-HaNA/2.04.60/716///Dossier F0845/","0c494d10-7cc1-102d-a57f-005056a23d00"
"29212","N.V.V.Nieuws in klank en beeld","Microfilm","v.d.Wal (N)","261 meter","nee","nonfictie","1938-05-01","465","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF023996","NL-HaNA/2.04.60/716///Dossier F0846/","0c494ed2-7cc1-102d-a57f-005056a23d00"
"29213","Oceantics","J.P. Smits Films (Amsterdam)","Sullivan (A)","80 meter","ja","fictie","1938-05-01","465","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF042004","NL-HaNA/2.04.60/716///Dossier F0847/","0c495094-7cc1-102d-a57f-005056a23d00"
"29214","Commando-overdracht te Arnhem","Profilti Filmfabriek NV (Den Haag)","Profilti (N)","40 meter","nee","nonfictie","1938-05-01","465","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF025235","NL-HaNA/2.04.60/716///Dossier F0848/","0c495256-7cc1-102d-a57f-005056a23d00"
"29215","Fox Movietone Nieuws 19, Jrg 12","Netherlands Fox Film Corp. NV (Amsterdam)","Fox (A)","309 meter","nee","nonfictie","1938-05-01","465","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF030068","NL-HaNA/2.04.60/716///Dossier F0849/","0c495418-7cc1-102d-a57f-005056a23d00"
"29216","Geldhonger (trailer)","RKO Radio Films NV (Amsterdam)","R.K.O. (A)","84 meter","nee","fictie","1938-05-16","466","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF010880","NL-HaNA/2.04.60/716///Dossier F0850/","0c4955e4-7cc1-102d-a57f-005056a23d00"
"29217","Geldhonger","RKO Radio Films NV (Amsterdam)","R.K.O. (A)","3013 meter","nee","fictie","1938-05-01","465","18 jaar","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF010880","NL-HaNA/2.04.60/716///Dossier F0851/","0c4957b0-7cc1-102d-a57f-005056a23d00"
"29218","Dertig dagen corvée","Melior Films (Den Haag)","Gray (F)","2600 meter","nee","fictie","1938-05-01","465","18 jaar","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF001326","NL-HaNA/2.04.60/716///Dossier F0852/","0c495a1c-7cc1-102d-a57f-005056a23d00"
"29219","Dertig dagen corvée (trailer)","Melior Films (Den Haag)","Gray (F)","160 meter","nee","fictie","1938-05-01","465","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF001326","NL-HaNA/2.04.60/716///Dossier F0853/","0c495c42-7cc1-102d-a57f-005056a23d00"
"29220","Paramount Sound News 90","Paramount Films NV (Amsterdam)","Paramount (F)","403 meter","nee","nonfictie","1938-05-01","465","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF047545","NL-HaNA/2.04.60/716///Dossier F0854/","0c495e18-7cc1-102d-a57f-005056a23d00"
"29221","Ufa Geluidsjournaal 349","UFA Film Maatschappij (Amsterdam)","Ufa (D)","505 meter","nee","nonfictie","1938-05-01","465","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF047533","NL-HaNA/2.04.60/716///Dossier F0855/","0c495fee-7cc1-102d-a57f-005056a23d00"
"29222","De man zonder geweten","MGM Film NV","Metro Goldwyn (A)","3216 meter","nee","fictie","1938-05-01","465","18 jaar","Geen","1938-05-16","466","niet toegelaten","Geen","http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF011784","NL-HaNA/2.04.60/716///Dossier F0856/","0c4961ce-7cc1-102d-a57f-005056a23d00"
"29223","Hoe gaat 't met je baby?","RKO Radio Films NV (Amsterdam)","R.K.O. (A)","2815 meter","nee","fictie","1938-05-01","465","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF001516","NL-HaNA/2.04.60/716///Dossier F0857/","0c4963ae-7cc1-102d-a57f-005056a23d00"
"29224","Hoe gaat 't met je baby? (trailer)","RKO Radio Films NV (Amsterdam)","R.K.O. (A)","65 meter","nee","fictie","1938-05-01","465","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF001516","NL-HaNA/2.04.60/716///Dossier F0858/","0c49658e-7cc1-102d-a57f-005056a23d00"
"29225","""""Last gangster, The; Aardse gerechtigheid""""","MGM Film NV",,"2248 meter","nee","fictie","1938-05-17","0","niet toegelaten",,,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF015013","NL-HaNA/2.04.60/716///Dossier F0859/","0c49676e-7cc1-102d-a57f-005056a23d00"
"29226","Het bezoek van Hitler aan Rome","Netherlands Fox Film Corp. NV (Amsterdam)","Fox (D)","121 meter","nee","nonfictie","1938-05-01","465","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF039075","NL-HaNA/2.04.60/716///Dossier F0860/","0c49694e-7cc1-102d-a57f-005056a23d00"
"29227","Hollands Nieuws 18","Polygoon Filmfabriek NV (Haarlem)","Polygoon (N)","279 meter","nee","nonfictie","1938-05-01","465","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF030084","NL-HaNA/2.04.60/716///Dossier F0861/","0c496b38-7cc1-102d-a57f-005056a23d00"
"29228","Wereldnieuws 18","Polygoon Filmfabriek NV (Haarlem)","Eclair (F)","240 meter","nee","nonfictie","1938-05-01","465","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF030204","NL-HaNA/2.04.60/716///Dossier F0862/","0c496d18-7cc1-102d-a57f-005056a23d00"
"29229","Profilti Nieuws H19","Profilti Filmfabriek NV (Den Haag)","Profilti (N)","309 meter","nee","nonfictie","1938-05-01","465","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF030155","NL-HaNA/2.04.60/716///Dossier F0863/","0c496f02-7cc1-102d-a57f-005056a23d00"
"29230","Hitler bezoekt Rome","Polygoon Filmfabriek NV (Haarlem)","Eclair (F)","61 meter","nee","nonfictie","1938-05-01","465","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF038555","NL-HaNA/2.04.60/716///Dossier F0864/","0c4970f6-7cc1-102d-a57f-005056a23d00"
"29231","Vrouwen Vredesgang","H.P.Hos",,"54 meter","ja","nonfictie","1938-05-01","465","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF014649","NL-HaNA/2.04.60/716///Dossier F0865/","0c4972e0-7cc1-102d-a57f-005056a23d00"
"29232","Hollandsche duinen","H.P.Hos",,"137 meter","ja","nonfictie","1938-05-01","465","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF012803","NL-HaNA/2.04.60/716///Dossier F0866/","0c4974d4-7cc1-102d-a57f-005056a23d00"
"29233","De gestolen Rembrandt","Loet C. Barnstijn 's Standaard Films NV (Den Haag)","Columbia (A)","1876 meter","nee","fictie","1938-05-16","466","14 jaar","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF005214","NL-HaNA/2.04.60/716///Dossier F0867/","0c4976d2-7cc1-102d-a57f-005056a23d00"
"29234","Artistenleed","Succes Toonfilms (Amsterdam)","Butcher (E)","2040 meter","nee","fictie","1938-05-16","466","alle leeftijden","Geen",,,,,"http%3A%2F%2Fwww%2Ecinemacontext%2Enl%2Fid%2FF008201","NL-HaNA/2.04.60/716///Dossier F0868/","0c4978c6-7cc1-102d-a57f-005056a23d00"
